id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,target
2607,Male,Loyal Customer,18,Personal Travel,Business,1879,3,4,4,1,5,4,5,5,4,5,5,4,4,5,0,0,0
2608,Female,Loyal Customer,65,Business travel,Business,2249,1,2,2,2,5,3,3,3,3,3,1,2,3,3,0,0,0
2609,Female,Loyal Customer,42,Business travel,Business,1847,2,2,2,2,2,4,4,5,5,5,5,3,5,4,4,0,1
2610,Female,disloyal Customer,24,Business travel,Eco,1366,3,4,3,1,5,3,5,5,5,3,5,3,5,5,0,0,0
2611,Female,Loyal Customer,60,Business travel,Business,3835,3,1,1,1,1,4,4,3,3,3,3,1,3,1,3,4,0
2612,Male,disloyal Customer,37,Business travel,Eco,2232,4,0,4,3,4,4,4,4,2,4,3,4,2,4,117,113,1
2613,Male,disloyal Customer,25,Business travel,Business,1733,3,4,3,1,3,3,3,3,3,4,4,5,4,3,7,0,0
2614,Male,Loyal Customer,43,Business travel,Business,914,2,2,2,2,2,4,4,4,4,4,4,4,4,3,44,25,1
2615,Male,Loyal Customer,66,Business travel,Eco Plus,1540,3,5,5,5,3,3,3,3,4,4,4,3,3,3,0,0,0
2616,Female,Loyal Customer,36,Business travel,Business,121,2,3,3,3,2,3,3,2,2,1,2,2,2,4,0,0,0
2617,Female,disloyal Customer,44,Business travel,Business,1862,3,3,3,5,3,3,3,3,5,4,4,3,5,3,0,0,0
2618,Male,Loyal Customer,51,Business travel,Business,824,3,2,2,2,5,1,1,3,3,3,3,4,3,3,0,6,0
2619,Male,Loyal Customer,35,Personal Travel,Business,271,0,5,0,2,4,4,4,1,1,0,1,5,1,4,0,0,1
2620,Male,Loyal Customer,49,Personal Travel,Business,695,1,4,1,1,5,5,5,2,2,1,2,4,2,5,0,0,0
2621,Female,disloyal Customer,23,Business travel,Eco,2217,3,3,3,3,2,3,2,2,5,2,4,4,5,2,0,0,0
2622,Female,Loyal Customer,59,Business travel,Business,2571,2,2,2,2,4,4,4,5,4,4,4,4,4,4,5,0,1
2623,Male,Loyal Customer,47,Business travel,Eco,2314,4,5,5,5,4,4,4,4,5,1,3,2,5,4,0,0,1
2624,Male,Loyal Customer,15,Business travel,Eco Plus,2302,4,5,5,5,4,4,3,4,3,1,3,4,2,4,21,15,1
2625,Female,disloyal Customer,9,Business travel,Eco Plus,1749,3,3,3,3,3,3,3,3,3,1,4,3,4,3,3,0,0
2626,Female,disloyal Customer,35,Business travel,Business,2950,3,3,3,3,4,3,4,4,3,2,3,3,4,4,0,0,0
2627,Male,Loyal Customer,47,Business travel,Business,453,3,3,3,3,3,4,4,5,5,5,5,4,5,5,0,0,1
2628,Male,Loyal Customer,55,Personal Travel,Eco,2061,2,5,2,2,1,2,1,1,2,3,2,3,4,1,0,0,0
2629,Male,Loyal Customer,39,Business travel,Eco,2844,3,2,2,2,3,3,3,3,3,4,3,4,4,3,0,0,0
2630,Female,Loyal Customer,45,Business travel,Business,288,4,4,4,4,5,4,3,5,5,5,5,4,5,3,0,3,1
2631,Male,Loyal Customer,60,Business travel,Business,2247,2,2,2,2,2,5,5,4,4,4,4,3,4,5,36,35,1
2632,Female,Loyal Customer,56,Business travel,Eco,247,1,3,3,3,4,3,3,2,2,1,2,2,2,1,0,0,0
2633,Male,Loyal Customer,48,Business travel,Eco Plus,1811,3,3,3,3,3,3,3,3,3,3,1,1,4,3,0,0,1
2634,Female,Loyal Customer,12,Personal Travel,Eco,1875,2,2,2,2,2,4,4,5,5,5,5,4,5,5,9,11,1
2635,Female,Loyal Customer,37,Personal Travel,Eco Plus,3479,4,4,4,3,1,4,1,1,5,3,5,4,5,1,0,0,1
2636,Male,Loyal Customer,37,Business travel,Eco,1706,5,3,3,3,5,5,5,5,5,1,2,4,2,5,0,0,1
2637,Female,Loyal Customer,25,Business travel,Eco,1831,4,3,3,3,4,4,5,4,4,2,5,5,3,4,0,5,1
2638,Female,Loyal Customer,50,Business travel,Business,3478,1,1,1,1,2,4,4,4,4,4,5,2,4,5,0,0,1
2639,Male,Loyal Customer,41,Business travel,Eco Plus,2145,4,1,1,1,4,4,4,4,4,1,4,4,2,4,0,4,1
2640,Male,disloyal Customer,26,Business travel,Business,2372,1,1,1,4,1,1,1,1,5,2,5,5,4,1,90,89,0
2641,Male,Loyal Customer,17,Personal Travel,Eco,1786,3,4,3,4,3,3,3,3,3,3,3,1,4,3,0,0,0
2642,Female,disloyal Customer,39,Business travel,Eco,1263,1,4,1,4,5,1,1,5,1,2,4,1,4,5,23,29,0
2643,Male,Loyal Customer,70,Personal Travel,Eco,2064,1,3,1,3,5,1,5,5,4,2,4,4,3,5,0,22,0
2644,Female,Loyal Customer,28,Business travel,Business,2323,2,2,2,2,5,5,5,5,4,5,4,5,5,5,7,20,1
2645,Male,Loyal Customer,63,Personal Travel,Eco,2951,2,4,2,4,5,2,5,5,5,3,4,3,5,5,0,0,0
2646,Female,Loyal Customer,56,Business travel,Business,1563,1,1,3,1,4,5,5,5,5,5,5,5,5,4,0,0,1
2647,Male,Loyal Customer,35,Business travel,Business,2416,5,5,3,5,4,4,5,5,5,5,5,3,5,5,0,0,1
2648,Male,Loyal Customer,30,Personal Travel,Eco,3083,2,5,2,5,2,2,1,2,5,4,3,5,5,2,0,0,0
2649,Female,disloyal Customer,29,Business travel,Eco,3372,2,2,2,4,2,5,5,2,1,4,3,5,1,5,173,195,0
2650,Female,disloyal Customer,20,Business travel,Eco,2980,3,3,3,4,5,3,5,5,1,5,3,1,4,5,12,34,0
2651,Female,Loyal Customer,51,Business travel,Business,434,4,4,4,4,4,4,5,5,5,5,5,3,5,4,0,10,1
2652,Female,Loyal Customer,39,Personal Travel,Eco,2079,1,1,2,1,1,3,5,4,4,4,4,5,4,1,6,3,1
2653,Male,Loyal Customer,59,Personal Travel,Eco,1392,3,4,3,5,4,3,4,4,3,4,4,3,4,4,0,8,0
2654,Female,Loyal Customer,46,Personal Travel,Eco,508,0,0,0,3,3,5,5,5,5,5,5,5,5,3,0,2,1
2655,Female,Loyal Customer,51,Business travel,Business,3549,2,5,5,5,2,3,4,2,2,2,2,3,2,4,0,11,0
2656,Male,Loyal Customer,24,Personal Travel,Eco Plus,2247,4,4,4,2,4,4,4,4,3,4,5,5,5,4,0,0,0
2657,Female,Loyal Customer,45,Business travel,Business,1697,5,2,5,5,2,5,4,3,3,3,3,3,3,5,0,0,1
2658,Male,Loyal Customer,28,Business travel,Business,2635,5,5,5,5,2,2,2,2,5,4,5,5,5,2,10,37,1
2659,Male,Loyal Customer,59,Business travel,Business,1670,5,5,5,5,2,4,4,4,4,4,4,5,4,5,16,9,1
2660,Male,Loyal Customer,53,Business travel,Business,868,4,4,4,4,4,5,4,5,5,5,5,3,5,3,0,0,1
2661,Male,disloyal Customer,26,Business travel,Business,1777,3,3,3,2,5,3,5,5,4,4,5,4,4,5,0,0,0
2662,Male,Loyal Customer,42,Business travel,Business,3609,1,3,4,3,5,3,3,3,3,3,1,3,3,4,0,0,0
2663,Male,Loyal Customer,48,Business travel,Business,2127,3,3,3,3,4,4,4,4,4,4,4,3,4,4,8,8,1
2664,Male,Loyal Customer,39,Personal Travel,Eco,2043,3,4,3,3,4,3,4,4,3,3,4,3,4,4,0,0,0
2665,Female,Loyal Customer,51,Business travel,Business,68,3,3,4,3,2,5,5,4,4,4,4,3,4,4,0,0,1
2666,Female,Loyal Customer,35,Business travel,Business,1883,2,2,2,2,4,4,4,1,5,3,2,4,5,4,104,134,1
2667,Male,Loyal Customer,51,Business travel,Business,2374,5,5,2,5,3,5,5,4,4,4,4,3,4,5,0,0,1
2668,Female,Loyal Customer,65,Personal Travel,Eco,561,4,4,4,4,5,3,1,2,2,4,2,3,2,3,0,0,0
2669,Female,disloyal Customer,54,Business travel,Business,2893,1,2,2,1,5,1,3,5,5,3,5,4,4,5,0,0,0
2670,Female,Loyal Customer,23,Personal Travel,Eco,2143,3,3,1,3,2,5,4,4,4,4,4,3,4,4,59,56,1
2671,Male,Loyal Customer,55,Business travel,Business,2114,1,1,2,1,2,5,4,4,4,4,4,4,4,5,25,22,1
2672,Female,disloyal Customer,39,Business travel,Business,2171,2,2,2,4,3,2,3,3,5,5,5,4,4,3,101,92,1
2673,Female,Loyal Customer,57,Personal Travel,Eco,703,0,5,0,4,5,5,5,3,3,3,3,3,3,3,18,13,1
2674,Male,Loyal Customer,36,Personal Travel,Eco,2478,2,5,2,4,2,4,4,4,5,4,4,4,3,4,139,195,0
2675,Male,Loyal Customer,25,Business travel,Business,2501,2,5,5,5,2,2,2,2,4,2,3,4,3,2,0,26,0
2676,Female,disloyal Customer,25,Business travel,Business,2608,0,0,0,3,1,0,1,1,5,4,5,5,5,1,0,0,1
2677,Male,Loyal Customer,30,Personal Travel,Eco,1787,1,4,1,2,4,1,1,4,5,3,4,4,5,4,0,14,0
2678,Male,Loyal Customer,49,Business travel,Business,3304,5,5,5,5,5,5,5,3,3,3,3,5,3,5,0,0,1
2679,Female,Loyal Customer,39,Personal Travel,Eco,3329,4,4,4,3,2,4,2,2,3,3,3,2,4,2,11,10,0
2680,Female,Loyal Customer,52,Business travel,Business,2073,3,3,3,3,1,4,4,4,4,4,4,4,4,5,0,0,1
2681,Female,Loyal Customer,59,Business travel,Business,240,4,4,4,4,3,5,4,4,4,4,4,3,4,4,2,0,1
2682,Male,Loyal Customer,62,Personal Travel,Eco,2089,3,4,3,3,3,3,3,3,1,1,5,1,5,3,0,0,0
2683,Female,Loyal Customer,16,Business travel,Business,1722,3,3,3,3,3,3,3,3,3,1,4,2,3,3,1,14,0
2684,Male,Loyal Customer,49,Business travel,Business,682,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0,1
2685,Male,Loyal Customer,50,Business travel,Eco,1529,5,1,1,1,5,5,5,5,2,1,3,1,5,5,0,0,1
2686,Female,Loyal Customer,45,Business travel,Business,3672,3,2,3,3,3,5,4,4,4,4,4,5,4,3,57,48,1
2687,Female,disloyal Customer,17,Business travel,Eco,1810,3,4,3,3,4,3,4,4,3,2,4,4,4,4,14,0,0
2688,Female,Loyal Customer,49,Business travel,Business,3109,4,4,2,4,4,4,4,4,3,4,5,4,4,4,180,221,1
2689,Female,Loyal Customer,57,Business travel,Business,475,1,1,1,1,4,5,5,4,4,4,4,5,4,5,41,37,1
2690,Female,Loyal Customer,13,Personal Travel,Eco,2678,5,5,5,3,1,5,1,1,3,2,4,3,4,1,88,86,1
2691,Female,Loyal Customer,23,Business travel,Business,1728,1,1,1,1,4,4,4,4,4,3,5,5,1,4,0,5,1
2692,Female,Loyal Customer,49,Business travel,Business,3007,3,3,3,3,2,5,5,5,5,5,5,5,5,5,1,0,1
2693,Male,disloyal Customer,23,Business travel,Eco,2174,5,0,5,1,2,5,2,2,3,3,4,2,2,2,0,0,1
2694,Male,Loyal Customer,70,Business travel,Business,101,0,4,0,2,3,4,1,2,2,2,2,3,2,3,0,0,1
2695,Male,Loyal Customer,8,Personal Travel,Eco,1336,2,5,2,5,5,2,5,5,5,5,5,4,5,5,0,0,0
2696,Female,Loyal Customer,50,Business travel,Eco,1115,2,3,3,3,2,5,2,2,2,2,2,2,2,5,42,24,1
2697,Male,Loyal Customer,33,Business travel,Eco Plus,1808,4,3,3,3,4,4,4,4,1,1,5,2,4,4,0,2,1
2698,Female,Loyal Customer,49,Business travel,Business,283,5,5,5,5,3,4,5,5,5,5,5,5,5,4,0,0,1
2699,Male,Loyal Customer,45,Business travel,Business,1916,5,5,5,5,3,3,1,4,4,4,4,4,4,3,0,0,1
2700,Male,Loyal Customer,30,Business travel,Eco Plus,2498,1,5,5,5,1,2,1,1,3,5,3,3,3,1,0,0,0
2701,Male,Loyal Customer,58,Personal Travel,Eco,1538,3,4,3,4,5,3,5,5,5,4,5,5,5,5,1,0,0
2702,Female,Loyal Customer,55,Personal Travel,Eco,633,3,3,3,3,5,4,5,5,5,5,5,3,5,3,8,10,1
2703,Female,Loyal Customer,25,Business travel,Business,5221,1,3,3,3,1,1,1,1,1,2,3,2,3,1,0,1,0
2704,Female,Loyal Customer,44,Business travel,Business,300,1,3,3,3,1,3,3,1,1,1,1,1,1,3,42,22,0
2705,Male,Loyal Customer,48,Business travel,Business,2406,3,3,3,3,3,3,4,3,3,3,3,2,3,1,14,17,0
2706,Female,Loyal Customer,53,Business travel,Business,3217,4,4,4,4,1,3,5,4,4,4,5,1,4,1,18,15,1
2707,Female,Loyal Customer,60,Personal Travel,Eco,1066,5,4,5,5,2,5,2,2,5,4,5,5,4,2,53,77,1
2708,Male,Loyal Customer,48,Business travel,Business,3322,2,1,1,1,3,4,3,2,2,2,2,4,2,1,0,0,0
2709,Female,disloyal Customer,14,Business travel,Eco,2069,3,3,3,3,2,3,3,2,2,1,3,1,4,2,6,57,0
2710,Male,disloyal Customer,20,Business travel,Eco,1467,2,0,2,3,1,2,1,1,1,2,4,5,1,1,45,32,0
2711,Female,Loyal Customer,32,Personal Travel,Eco,1785,5,5,5,2,1,5,1,1,3,5,1,5,4,1,0,0,1
2712,Male,disloyal Customer,38,Business travel,Business,1601,3,3,3,1,5,3,4,5,4,2,5,5,5,5,6,4,0
2713,Female,Loyal Customer,40,Business travel,Business,3338,5,5,5,5,3,4,5,5,5,5,5,3,5,4,0,0,1
2714,Female,Loyal Customer,29,Business travel,Business,3063,4,4,4,4,4,4,4,4,3,5,2,3,4,4,1,0,0
2715,Female,Loyal Customer,36,Personal Travel,Eco,1892,4,4,2,2,1,4,2,4,4,4,4,4,4,4,36,38,1
2716,Male,Loyal Customer,22,Business travel,Business,3630,2,3,4,3,2,2,2,2,1,4,1,1,1,2,53,73,0
2717,Female,disloyal Customer,23,Business travel,Eco,1338,1,4,0,1,2,0,5,2,4,4,4,3,4,2,0,0,0
2718,Female,Loyal Customer,42,Business travel,Business,698,2,2,2,2,5,4,5,5,5,5,5,3,5,4,21,13,1
2719,Male,disloyal Customer,37,Business travel,Eco Plus,2599,2,2,2,3,5,2,5,5,3,4,4,3,4,5,9,0,0
2720,Male,Loyal Customer,30,Personal Travel,Eco,2279,1,3,1,3,5,1,5,5,2,2,3,1,2,5,0,0,0
2721,Male,Loyal Customer,67,Personal Travel,Eco,1405,1,4,0,3,5,0,5,5,3,2,4,4,4,5,36,28,0
2722,Male,Loyal Customer,13,Personal Travel,Eco,1942,2,4,2,4,3,2,2,3,3,5,4,4,5,3,0,0,0
2723,Female,disloyal Customer,9,Business travel,Eco,2074,2,2,2,5,3,2,3,3,3,4,5,3,4,3,5,0,0
2724,Male,Loyal Customer,52,Business travel,Business,2369,3,1,1,1,2,2,2,3,3,3,3,1,3,3,0,0,0
2725,Male,Loyal Customer,54,Business travel,Business,325,2,3,3,3,4,3,3,2,2,2,2,1,2,2,2,1,0
2726,Female,Loyal Customer,63,Personal Travel,Eco,754,3,3,3,3,4,3,5,4,4,4,4,4,4,3,0,0,1
2727,Female,Loyal Customer,51,Business travel,Business,204,2,2,4,2,4,5,4,5,5,5,5,5,5,4,0,0,1
2728,Female,Loyal Customer,37,Business travel,Eco,1321,4,3,3,3,4,4,4,4,3,2,3,2,3,4,22,11,0
2729,Male,Loyal Customer,72,Business travel,Business,3227,2,5,5,5,1,4,4,2,2,2,2,1,2,4,4,3,0
2730,Male,Loyal Customer,48,Personal Travel,Eco,1998,1,5,0,1,2,0,2,2,5,2,5,5,5,2,0,0,0
2731,Female,disloyal Customer,26,Business travel,Business,1231,1,0,0,4,4,0,4,4,3,5,5,4,5,4,0,0,0
2732,Female,Loyal Customer,47,Business travel,Business,3003,2,2,2,2,2,4,5,5,5,4,5,4,5,4,0,0,1
2733,Female,disloyal Customer,33,Business travel,Business,2181,2,2,2,1,5,2,5,5,5,5,5,4,5,5,0,0,0
2734,Female,Loyal Customer,60,Business travel,Eco Plus,453,4,2,2,2,5,2,4,4,4,4,4,1,4,5,31,8,1
2735,Male,disloyal Customer,42,Business travel,Business,1778,1,1,1,5,1,1,1,1,5,5,4,3,4,1,0,0,0
2736,Female,Loyal Customer,43,Personal Travel,Eco,561,4,4,4,2,5,5,5,3,3,4,3,4,3,5,0,0,1
2737,Male,Loyal Customer,28,Business travel,Business,4246,2,2,2,2,4,4,4,4,3,5,3,1,2,4,0,0,1
2738,Female,Loyal Customer,16,Personal Travel,Business,1954,3,4,3,4,3,1,1,4,4,4,3,1,3,1,169,166,0
2739,Male,Loyal Customer,12,Personal Travel,Eco,2129,2,4,2,3,4,2,4,4,3,4,4,3,5,4,0,0,0
2740,Female,Loyal Customer,47,Personal Travel,Eco,1622,2,2,2,2,3,4,4,4,4,4,4,5,4,5,0,6,1
2741,Male,Loyal Customer,53,Business travel,Business,1853,3,3,3,3,4,4,4,4,4,5,4,5,4,3,10,1,1
2742,Female,Loyal Customer,28,Personal Travel,Business,1561,1,1,1,1,1,2,5,5,5,5,5,4,5,5,0,0,1
2743,Female,Loyal Customer,42,Business travel,Eco,258,5,4,4,4,4,4,2,5,5,5,5,4,5,3,75,77,1
2744,Female,disloyal Customer,28,Business travel,Business,1780,3,3,3,1,1,3,1,1,4,5,5,3,4,1,8,0,0
2745,Male,disloyal Customer,22,Business travel,Business,1346,4,2,4,5,4,4,4,4,3,2,5,5,4,4,0,0,1
2746,Female,disloyal Customer,39,Business travel,Eco,2080,3,0,3,3,4,3,4,4,2,5,1,2,4,4,0,0,0
2747,Male,Loyal Customer,43,Business travel,Business,3955,1,1,1,1,2,4,4,5,5,5,5,3,5,3,44,41,1
2748,Female,Loyal Customer,32,Business travel,Business,1691,2,4,3,4,2,2,2,2,4,1,4,2,3,2,0,0,0
2749,Female,Loyal Customer,48,Business travel,Eco,545,3,4,4,4,3,4,4,3,3,3,3,2,3,1,0,0,0
2750,Female,Loyal Customer,31,Business travel,Business,3270,3,3,1,3,3,4,3,3,1,1,4,4,2,3,0,0,1
2751,Female,Loyal Customer,24,Business travel,Business,2573,1,1,1,1,1,1,1,1,3,5,4,2,3,1,9,11,0
2752,Male,Loyal Customer,18,Business travel,Business,3001,5,5,5,5,3,3,3,3,4,5,4,4,4,3,0,0,1
2753,Female,Loyal Customer,8,Personal Travel,Eco,2459,5,2,5,4,5,4,4,2,2,5,2,2,2,1,10,2,1
2754,Female,Loyal Customer,8,Personal Travel,Eco,1849,4,4,4,2,2,4,2,2,5,4,5,4,4,2,0,6,0
2755,Female,disloyal Customer,36,Business travel,Business,2394,3,3,3,4,4,3,4,4,2,2,4,4,4,4,29,6,0
2756,Female,Loyal Customer,14,Business travel,Business,1831,4,4,1,4,5,4,5,5,3,5,5,4,5,5,0,0,1
2757,Male,disloyal Customer,14,Business travel,Eco,1744,3,3,3,4,2,3,2,2,3,1,3,3,3,2,106,107,0
2758,Female,Loyal Customer,58,Business travel,Business,238,5,5,5,5,3,5,5,5,5,4,5,4,5,4,0,0,1
2759,Female,Loyal Customer,42,Business travel,Business,1627,1,1,1,1,3,4,4,4,4,4,4,5,4,3,0,2,1
2760,Male,Loyal Customer,51,Business travel,Business,3633,3,3,3,3,4,1,2,4,4,4,4,1,4,5,4,0,1
2761,Female,Loyal Customer,40,Personal Travel,Eco,2158,3,3,3,3,5,3,4,5,5,4,5,5,5,3,0,0,1
2762,Female,Loyal Customer,22,Business travel,Business,4286,3,5,5,5,3,3,3,3,2,3,3,4,4,3,40,18,0
2763,Male,Loyal Customer,64,Personal Travel,Eco,2837,4,4,4,5,3,4,3,3,4,5,4,5,5,3,28,28,0
2764,Female,Loyal Customer,14,Personal Travel,Eco Plus,1998,1,1,1,1,5,4,4,5,5,5,5,4,5,5,0,0,1
2765,Female,Loyal Customer,46,Business travel,Business,1485,1,1,1,1,3,4,4,5,5,5,5,4,5,5,0,0,1
2766,Male,Loyal Customer,44,Business travel,Eco,2185,4,2,2,2,4,4,4,4,1,4,2,1,2,4,30,14,0
2767,Female,Loyal Customer,20,Business travel,Business,3222,4,2,2,2,4,4,4,4,2,5,3,1,3,4,0,0,0
2768,Female,Loyal Customer,37,Personal Travel,Eco,3054,4,5,4,2,2,4,2,2,3,2,4,3,5,2,0,0,1
2769,Male,Loyal Customer,36,Business travel,Business,2245,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,0,1
2770,Male,disloyal Customer,36,Business travel,Business,1839,3,3,3,4,1,3,1,1,4,4,4,3,5,1,4,0,0
2771,Male,Loyal Customer,60,Business travel,Business,985,2,2,1,2,5,5,5,5,5,5,5,5,5,5,0,17,1
2772,Female,Loyal Customer,59,Business travel,Business,3846,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0,0,1
2773,Female,Loyal Customer,35,Business travel,Business,3620,2,2,2,2,2,5,5,5,5,5,5,4,5,5,0,0,1
2774,Male,Loyal Customer,41,Personal Travel,Eco,1679,4,0,4,1,4,4,4,4,3,4,4,5,5,4,0,0,0
2775,Female,Loyal Customer,44,Business travel,Business,2296,2,2,2,2,3,3,3,5,3,5,5,3,5,3,1,16,1
2776,Male,Loyal Customer,30,Personal Travel,Eco,2679,2,3,1,3,2,1,2,2,2,2,3,4,4,2,0,12,0
2777,Male,Loyal Customer,48,Business travel,Business,893,1,1,1,1,2,4,4,4,4,4,4,4,4,4,85,69,1
2778,Male,Loyal Customer,35,Business travel,Eco,2435,3,4,4,4,3,4,3,3,4,1,1,3,2,3,0,0,1
2779,Male,Loyal Customer,25,Business travel,Eco,1854,3,4,4,4,3,3,2,3,3,5,3,4,3,3,7,0,0
2780,Male,Loyal Customer,67,Personal Travel,Eco,1233,2,2,5,3,5,5,5,5,1,5,3,1,4,5,0,0,0
2781,Male,Loyal Customer,20,Business travel,Business,3886,2,3,3,3,2,2,2,2,2,1,3,2,3,2,0,2,0
2782,Female,Loyal Customer,29,Business travel,Business,2265,2,5,4,5,2,2,2,2,2,1,4,4,3,2,27,35,0
2783,Male,Loyal Customer,24,Business travel,Eco Plus,1621,4,1,1,1,4,4,5,4,5,5,3,5,4,4,0,0,1
2784,Female,Loyal Customer,55,Business travel,Business,3664,0,4,0,4,4,5,5,4,4,1,1,4,4,3,0,0,1
2785,Female,Loyal Customer,13,Personal Travel,Eco,1328,1,1,1,1,5,4,5,5,4,3,4,4,5,5,0,0,1
2786,Female,Loyal Customer,48,Business travel,Business,2150,0,4,0,4,4,4,4,3,3,4,4,5,3,5,6,0,1
2787,Female,Loyal Customer,29,Business travel,Business,4102,1,4,4,4,1,1,1,1,1,1,1,1,2,1,9,2,0
2788,Female,disloyal Customer,28,Business travel,Business,3858,1,1,1,3,2,1,2,2,4,5,5,3,5,2,1,0,0
2789,Male,Loyal Customer,68,Personal Travel,Eco,1905,4,4,4,1,2,4,2,2,4,5,4,5,4,2,6,0,0
2790,Female,Loyal Customer,41,Personal Travel,Eco,2081,3,3,3,3,3,5,4,4,4,5,5,4,4,5,4,8,1
2791,Female,Loyal Customer,43,Business travel,Eco,689,3,5,5,5,3,4,4,3,3,3,3,2,3,3,12,10,0
2792,Female,Loyal Customer,40,Business travel,Business,3691,1,1,1,1,4,4,5,3,3,4,5,4,3,3,0,0,1
2793,Male,Loyal Customer,33,Personal Travel,Eco,2598,1,1,1,3,1,1,1,1,3,3,3,4,4,1,0,0,0
2794,Female,Loyal Customer,57,Personal Travel,Eco,650,3,5,3,4,4,4,5,4,4,3,4,3,4,3,12,18,0
2795,Female,Loyal Customer,34,Business travel,Eco,2190,2,5,5,5,2,2,2,2,2,2,4,1,3,2,0,7,0
2796,Male,disloyal Customer,23,Business travel,Eco,1735,4,0,4,3,2,4,2,2,1,1,3,4,4,2,70,55,1
2797,Male,Loyal Customer,45,Business travel,Business,3977,3,3,4,3,2,4,5,4,4,4,4,3,4,4,1,0,1
2798,Female,Loyal Customer,44,Business travel,Eco Plus,496,3,3,3,3,5,3,4,3,3,3,3,2,3,1,0,0,0
2799,Male,Loyal Customer,48,Business travel,Eco,1563,5,4,4,4,5,5,5,5,2,4,3,1,2,5,35,31,1
2800,Female,Loyal Customer,59,Personal Travel,Eco,245,4,4,4,3,1,4,4,1,1,4,1,4,1,2,0,0,1
2801,Male,Loyal Customer,48,Business travel,Business,612,2,2,2,2,5,4,5,5,5,5,5,4,5,3,61,53,1
2802,Female,disloyal Customer,37,Business travel,Eco,2343,2,2,2,2,5,2,5,5,3,5,2,1,2,5,1,0,0
2803,Female,Loyal Customer,59,Personal Travel,Business,695,4,3,4,4,1,3,3,2,2,4,2,4,2,3,0,0,0
2804,Female,Loyal Customer,29,Business travel,Business,4019,4,4,5,4,4,3,4,4,4,5,4,5,4,4,0,0,1
2805,Female,Loyal Customer,9,Personal Travel,Eco Plus,2458,1,1,1,4,1,1,1,2,4,3,4,1,2,1,80,133,0
2806,Male,disloyal Customer,54,Business travel,Business,2172,2,2,2,1,1,2,1,1,3,4,5,5,4,1,7,4,0
2807,Female,disloyal Customer,27,Business travel,Business,2541,4,4,4,1,2,4,2,2,3,5,4,3,4,2,8,0,1
2808,Female,Loyal Customer,45,Business travel,Eco,1752,5,5,5,5,4,4,2,5,5,5,5,3,5,4,0,0,1
2809,Female,disloyal Customer,26,Business travel,Eco,1841,2,2,2,3,2,2,2,2,1,1,3,3,3,2,0,1,0
2810,Male,disloyal Customer,44,Business travel,Eco,2060,1,3,2,3,2,1,3,2,1,4,3,3,2,3,141,142,0
2811,Male,Loyal Customer,56,Personal Travel,Business,203,1,5,1,2,5,4,4,2,2,1,4,5,2,5,26,15,0
2812,Male,Loyal Customer,58,Business travel,Eco,1288,4,2,2,2,4,4,4,4,1,3,4,5,2,4,0,1,1
2813,Male,Loyal Customer,51,Business travel,Eco,1284,2,5,5,5,2,2,2,2,1,1,4,4,3,2,0,5,0
2814,Male,Loyal Customer,31,Personal Travel,Eco,2585,3,4,3,5,3,3,3,5,3,4,4,3,3,3,365,357,0
2815,Male,Loyal Customer,63,Personal Travel,Eco,1375,3,4,3,5,5,3,4,5,3,4,5,3,5,5,0,4,0
2816,Male,Loyal Customer,52,Business travel,Business,3261,5,5,5,5,4,4,4,4,4,4,4,5,4,3,0,0,1
2817,Male,Loyal Customer,51,Business travel,Business,2469,2,2,3,2,4,4,4,5,4,4,5,4,4,4,0,1,1
2818,Male,Loyal Customer,46,Business travel,Business,3290,3,4,4,4,2,4,4,3,3,3,3,3,3,4,32,28,0
2819,Female,Loyal Customer,58,Business travel,Eco,337,2,2,2,2,5,3,3,2,2,2,2,3,2,1,28,27,0
2820,Male,disloyal Customer,33,Business travel,Eco,911,1,2,0,3,1,0,1,1,1,3,3,4,3,1,8,13,0
2821,Female,Loyal Customer,49,Business travel,Eco,410,3,4,4,4,3,3,3,3,3,3,3,1,3,4,19,18,0
2822,Female,Loyal Customer,15,Personal Travel,Eco,3131,3,5,3,4,5,3,5,5,3,3,5,5,5,5,7,0,0
2823,Male,Loyal Customer,36,Personal Travel,Eco,2199,4,3,4,1,5,4,5,5,3,3,1,3,2,5,0,0,0
2824,Male,Loyal Customer,37,Business travel,Eco,1167,2,2,2,2,2,2,2,2,4,1,3,4,3,2,47,50,0
2825,Male,Loyal Customer,39,Business travel,Business,3860,5,5,5,5,4,5,5,5,5,5,5,3,5,4,29,28,1
2826,Female,Loyal Customer,16,Personal Travel,Eco,1003,4,4,5,4,3,3,3,3,4,2,5,3,4,3,0,0,1
2827,Female,Loyal Customer,24,Business travel,Business,2007,5,5,4,5,5,5,5,5,5,2,5,5,5,5,0,0,1
2828,Female,Loyal Customer,53,Business travel,Business,800,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0,0,1
2829,Female,Loyal Customer,46,Business travel,Business,2438,1,1,1,1,2,5,4,5,5,5,5,4,5,3,0,0,1
